"Year","Date","Station","Survey","SurveyRep","SurveyCode","Index","TimeStart","DWRStationNo","TowDuration","Region","Depth","ECSurfacePreTow","ECBottomPreTow","Temperature","Secchi","Chl_a","MeterDiff","Volume","ACARTELA","ACARTIA","DIAPTOM","EURYTEM","OTHCALAD","PDIAPFOR","PDIAPMAR","SINOCAL","TORTANUS","ALLCALADULTS","AVERNAL","LIMNOSPP","LIMNOSINE","LIMNOTET","OITHDAV","OITHSIM","OITHSPP","OTHCYCAD","ALLCYCADULTS","HARPACT","CALJUV","EURYJUV","OTHCALJUV","PDIAPJUV","SINOCALJUV","ASINEJUV","ACARJUV","DIAPTJUV","TORTJUV","ALLCALJUV","CYCJUV","LIMNOJUV","OITHJUV","OTHCYCJUV","ALLCYCJUV","COPNAUP","EURYNAUP","OTHCOPNAUP","PDIAPNAUP","SINONAUP","ALLCOPNAUP","BOSMINA","DAPHNIA","DIAPHAN","OTHCLADO","ALLCLADOCERA","ASPLANCH","KERATELA","OTHROT","POLYARTH","SYNCH","SYNCHBIC","TRICHO","BARNNAUP","CRABZOEA","TowDuration.y","Depth.y","ECSurfacePreTow.y","ECBottomPreTow.y","Temperature.y","Secchi.y","Chl_a.y","Acanthomysis.aspera","Acanthomysis.hwanhaiensis","Alienacanthomysis.macropsis","Deltamysis.holmquistae","Hyperacanthomysis.longirostris","Neomysis.kadiakensis","Neomysis.mercedis","Unidentified.mysid","Month","Lat","Lon","NJ_BPUV","JA_BPUV","JAC_BPUV","NJAC_BPUV","AC_BPUV","M_BPUV","JACM_BPUV","NJACM_BPUV","ACM_BPUV"
2001,2001-03-15,"NZM10",3,1,20010301,1,"10:57","MD10A",10,"South",NA,354,351,14.5,72,2.1,1355,6.725250344,0,0,0,159.7,0,0,0,0,0,159.7,25,0,NA,NA,0,0,NA,124.9,149.9,74.3,NA,665.1,11.2,0,0,NA,NA,NA,NA,676.3,NA,0,0,786.9,786.9,NA,0.7,0,0.7,0,1.5,35.7,0,0,408.9,444.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,354,351,14.5,72,2.1,0,0,0,0,0,0,0,NA,"March",38.04361111,-121.4263889,677.7,861,1305.6,1307,629.3,0,1305.6,1307,629.3
2001,2001-03-16,"NZ028",3,1,20010301,1,"7:22","D7",10,"West",NA,464,463,12.6,16,1,975,4.839202277,8.3,0,0,142.6,0,0,0,31.7,0,182.6,72.9,0.4,NA,NA,0,0,NA,41.7,115,55.8,NA,205.8,9.3,0,106.7,NA,NA,NA,NA,321.7,NA,0,0,541.6,541.6,NA,0,6.8,0,2,8.8,91.1,62,0,3.1,156.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,464,463,12.6,16,1,0,0,0,0,0.1,0.03,0,NA,"March",38.11722222,-122.0472222,330.6,569.4,725.6,734.4,403.8,0.1,725.7,734.5,403.9
2001,2001-03-16,"NZ032",3,1,20010301,1,"9:28","NZ032",10,"West",NA,712,714,13.3,16,0.9,1099,5.454649541,0,0,0,773.4,0,0,0,0,0,773.4,2771.9,0,NA,NA,0,0,NA,0,2771.9,275,NA,297.6,0,0,83,NA,NA,NA,NA,380.6,NA,0,0,8931.8,8931.8,NA,0,2.3,0,1.6,3.9,13.7,91.7,0,0,105.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,712,714,13.3,16,0.9,0,0,0,0,0.03,0.04,0.01,NA,"March",38.17027778,-122.0208333,384.5,3925.9,4031.3,4035.2,3650.7,0.04,4031.34,4035.24,3650.74
2001,2001-03-16,"NZS42",3,1,20010301,1,"8:32","NZS42",10,"West",NA,1390,1432,13.5,16,0.7,1196,5.936088127,0,0,0,155.1,0,0,0,17.2,0,172.3,475.5,0,NA,NA,0,0,NA,17,492.4,111.2,NA,204.2,7.6,0,0,NA,NA,NA,NA,211.8,NA,0,0,2360.3,2360.3,NA,0,8.6,0,0.4,8.9,3,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,1390,1432,13.5,16,0.7,0,0,0,0,0.1,0.48,0,NA,"March",38.18055556,-122.0472222,220.8,859.6,862.6,871.6,650.8,0.1,862.7,871.7,650.9
2001,2001-03-19,"NZ048",3,1,20010301,1,"11:00","D8",10,"West",NA,934,11825,14.5,18,1.1,1152,5.717703614,0,0,0,965.8,0,0,0,59.7,0,1025.5,176.3,25.6,NA,NA,3.5,0,NA,0,205.4,227.4,NA,1463.8,157.4,0,158.4,NA,NA,NA,NA,1779.5,NA,0,0,528.9,528.9,NA,0,111.9,0,0,111.9,31.5,70,0,17.5,118.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,934,11825,14.5,18,1.1,0,0,0,0,0.12,0.63,0,NA,"March",38.06,-121.9958333,1891.5,3007,3126,3237.9,1346.4,0.12,3126.12,3238.02,1346.52
2001,2001-03-19,"NZ054",3,1,20010301,1,"12:13","D10",10,"West",NA,452,2771,14.9,20,1.1,1100,5.459612826,48.8,0,0,168.6,0,0,0,46.9,0,264.3,61.5,28.6,NA,NA,0,0,NA,76.9,167.1,137.4,NA,198.2,6.9,0,315.1,NA,NA,NA,NA,520.2,NA,0,0,553.9,553.9,NA,0,44.9,0,2.9,47.8,65.9,164.8,0,0,230.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,452,2771,14.9,20,1.1,0,0,0,0,0.06,0,0,NA,"March",38.04583333,-121.9063889,568,825.8,1056.5,1104.3,536.3,0.06,1056.56,1104.36,536.36
2001,2001-03-19,"NZ060",3,1,20010301,1,"13:00","D4",10,"West",NA,274,275,15.9,24,1.7,1264,6.273591465,0,0,19.1,44,14.3,0,0,146.9,0,224.4,144.6,0,NA,NA,0,0,NA,128.5,273.1,0,NA,27.6,50.2,6,155.9,NA,NA,NA,NA,239.7,NA,0,0,811.4,811.4,NA,0,0.5,0,1.3,1.8,103.3,478.2,0,76.5,658,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,274,275,15.9,24,1.7,0,0,0,0,0,0,0,NA,"March",38.06444444,-121.8288889,241.5,589.5,1247.5,1249.3,1007.8,0,1247.5,1249.3,1007.8
2001,2001-03-19,"NZ064",3,1,20010301,1,"13:48","D22",10,"North",NA,266,261,14.8,58,2.3,1084,5.380200275,0,0,0,0,0,0,0,12.7,0,12.7,212.3,0,NA,NA,0,0,NA,37.5,249.8,11.2,NA,5.4,11.2,0,67.3,NA,NA,NA,NA,83.8,NA,0,0,518.3,518.3,NA,0,0.7,0,1.8,2.6,31.2,966.5,0,156.1,1153.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,266,261,14.8,58,2.3,0,0,0,0,0,0,0.03,NA,"March",38.08472222,-121.7380556,86.4,308.9,1462.7,1465.2,1378.8,0.03,1462.73,1465.23,1378.83
2001,2001-03-19,"NZD06",3,1,20010301,1,"9:56","D6",10,"Far West",NA,14413,27412,14.1,54,1.8,1209,6.000610824,0,9547.8,0,715.8,499.9,0,0,0,0,10763.6,0,4.4,NA,NA,26.8,0,NA,112,143.2,133.3,NA,1106.2,1649.8,0,60.4,NA,NA,NA,NA,2816.4,NA,0,0,112,112,NA,0,13.3,0,0,13.3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,14413,27412,14.1,54,1.8,0,0,0.05,0,0,0.38,0,NA,"March",38.04444444,-122.1166667,2829.7,4036.5,4036.5,4049.8,1220.1,0,4036.5,4049.8,1220.1
2001,2001-03-20,"NZ074",3,1,20010301,1,"14:13","D12",10,"West",NA,275,278,15.7,36,1.3,1172,5.816969301,0,0,9.2,21.1,0,0,0,23.5,0,53.7,53.9,0.3,NA,NA,0,0,NA,61.6,115.8,13.8,NA,49.6,6.9,0,178.5,NA,NA,NA,NA,235,NA,0,0,285,285,NA,0,0.2,0,0.6,0.9,53.6,220,0,11.5,285.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,275,278,15.7,36,1.3,0,0,0,0,0,0,0,NA,"March",38.02222222,-121.8036111,235.8,333.8,618.9,619.7,383.9,0,618.9,619.7,383.9
2001,2001-04-13,"NZ086",4,1,20010401,1,"9:50","D26",10,"South",NA,229,229,14.7,80,3.5,1046,5.191595469,0,0,0,197,0,0,0,306.8,0,503.8,17.3,0,NA,NA,0,0,NA,60.4,77.7,2.6,NA,189,7.7,6.4,158.1,NA,NA,NA,NA,361.3,NA,0,0,73.3,73.3,NA,0.3,0.5,0.5,2.7,4,12.3,30.8,0,15.4,58.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,229,229,14.7,80,3.5,0,0,0,0,0,0,0,NA,"April",38.07777778,-121.5702778,365.2,882.3,940.8,944.8,579.6,0,940.8,944.8,579.6
2001,2001-04-13,"NZ092",4,1,20010401,1,"12:30","P8",10,"South",NA,882,874,15.7,48,13.4,1393,6.913855151,0,0,0,3550,0,0,0,0,0,3550,1943.9,0,NA,NA,0,0,NA,0,1943.9,0,NA,6052.6,0,362.2,0,NA,NA,NA,NA,6414.8,NA,0,0,10205.6,10205.6,NA,0,28.9,0,0,28.9,9632.8,5785.5,0,0,15418.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,882,874,15.7,48,13.4,0,0,0,0,0,0,0.5,NA,"April",37.97833333,-121.3819444,6443.7,11908.7,27327,27355.9,20912.2,0.5,27327.5,27356.4,20912.7
2001,2001-04-13,"NZD16",4,1,20010401,1,"9:00","D16",10,"South",NA,335,NA,14.5,52,4.5,1020,5.062550075,0,0,0,24.2,0,0,0,182,0,206.3,46.5,0,NA,NA,0,0,NA,46.5,92.9,4,NA,136.8,0,7.4,85.9,NA,NA,NA,NA,230.1,NA,0,0,66.4,66.4,NA,0,0.4,0,3,3.4,5.9,47.4,0,27.7,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,335,NA,14.5,52,4.5,0,0,0,0,0.05,0,0,NA,"April",38.09722222,-121.6666667,233.5,482.8,563.8,567.2,333.7,0.05,563.85,567.25,333.75
2001,2001-04-13,"NZD28",4,1,20010401,1,"14:30","D28A",10,"South",NA,274,275,15.4,80,3.3,1308,6.491975978,0,0,0,330.8,15.4,13.7,0,368,0,727.9,51.8,0,NA,NA,0,0,NA,86.3,138,5.1,NA,696.5,0,6.4,213.9,NA,NA,NA,NA,916.8,NA,0,0,181.1,181.1,NA,1,1.5,1,2.9,6.5,197.2,308.1,0,41.1,546.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,274,275,15.4,80,3.3,0,0,0,0,0,0,0,NA,"April",37.98277778,-121.5772222,923.2,1696.5,2242.9,2249.3,1326.1,0,2242.9,2249.3,1326.1
2001,2001-04-13,"NZM10",4,1,20010401,1,"11:10","MD10A",10,"South",NA,353,356,15,60,62.8,513,2.54616489,0,0,0,4578.8,0,993.2,0,2546.8,0,8118.9,2507.3,0,NA,NA,0,0,NA,0,2507.3,0,NA,10229.6,0,467.1,0,NA,NA,NA,NA,10696.7,NA,0,0,2507.3,2507.3,NA,149.2,522.4,37.3,0,708.9,1119.3,0,0,373.1,1492.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,353,356,15,60,62.8,0,0,0,0,0,0,0,NA,"April",38.04361111,-121.4263889,11405.6,21322.8,22815.2,23524.1,12118.5,0,22815.2,23524.1,12118.5
2001,2001-04-16,"NZ028",4,1,20010401,1,"9:10","D7",10,"West",NA,8161,8239,14,28,1.1,1178,5.846749008,0,15.3,0,26.2,0,0,0,5.8,0,47.4,5.7,0.7,NA,NA,0.3,0,NA,0,6.8,10.3,NA,9.9,0,0,6.2,NA,NA,NA,NA,16.1,NA,0,0,28.7,28.7,NA,0,0.9,0,0.1,1,3.1,0,0,0,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,8161,8239,14,28,1.1,0,0,0,0,0.01,0.01,0,NA,"April",38.11722222,-122.0472222,17.1,54.5,57.6,58.6,41.5,0.01,57.61,58.61,41.51
2001,2001-04-16,"NZ032",4,1,20010401,1,"10:45","NZ032",10,"West",NA,1076,1098,15.1,24,1.7,1397,6.933708288,0,0,0,55.3,0,0,0,492.2,0,547.5,242.3,1.4,NA,NA,0,0,NA,0,243.7,36.1,NA,52,0,4.5,326.5,NA,NA,NA,NA,383,NA,0,0,242.3,242.3,NA,0,2.2,0,1.3,3.4,2.2,0,0,0,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,1076,1098,15.1,24,1.7,0,0,0,0,0.22,0,0.18,NA,"April",38.17027778,-122.0208333,386.5,1174.2,1176.4,1179.9,793.4,0.4,1176.8,1180.3,793.8
2001,2001-04-16,"NZS42",4,1,20010401,1,"9:50","NZS42",10,"West",NA,1551,1558,14.9,28,1,1279,6.348040731,0,0,0,149.8,0,4.2,0,43,0,197,58.2,0.2,NA,NA,0,0,NA,0,58.4,53.6,NA,68.2,0,0,65.6,NA,NA,NA,NA,133.8,NA,0,0,71.5,71.5,NA,0,15.4,0,0.9,16.3,0,0,0,1.6,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,1551,1558,14.9,28,1,0,0,0,0,0.14,0.58,0.31,NA,"April",38.18055556,-122.0472222,150.1,389.2,390.8,407.1,257,0.45,391.25,407.55,257.45
2001,2001-04-17,"NZ048",4,1,20010401,1,"10:30","D8",10,"West",NA,5220,16095,15.8,32,1.9,1426,7.077643536,0,3313.8,0,26,0,0,0,28.9,404.2,3773,0,7.9,NA,NA,0,0,NA,0,7.9,0,NA,12.2,12.7,0,46.1,NA,NA,NA,NA,71,NA,0,0,71.2,71.2,NA,0,16.1,0,0,16.1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,5220,16095,15.8,32,1.9,0,0,0,0,0.29,0.28,0,NA,"April",38.06,-121.9958333,87.1,133.8,133.8,149.9,62.8,0.29,134.09,150.19,63.09
2001,2001-04-17,"NZ060",4,1,20010401,1,"12:45","D4",10,"West",NA,861,1126,16.6,40,3.5,1127,5.593621504,0,0,0,54.8,0,15.9,0,101.7,0,172.4,60.1,16.6,NA,NA,0,0,NA,0,76.7,11.9,NA,111.8,0,14.9,1111.6,NA,NA,NA,NA,1238.3,NA,0,0,80.1,80.1,NA,2.4,7.7,0,8.8,18.9,3.6,0,0,0,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,861,1126,16.6,40,3.5,0,0,0,0,0.79,0,0,NA,"April",38.06444444,-121.8288889,1257.2,1487.4,1491,1509.9,252.7,0.79,1491.79,1510.69,253.49
2001,2001-04-17,"NZ064",4,1,20010401,1,"13:30","D22",10,"North",NA,220,220,15.3,45,2.8,1156,5.737556751,0,0,13.9,74.9,0,0,0,1570.4,0,1659.2,187.4,0.5,NA,NA,0,0,NA,23.4,211.3,3.5,NA,100.6,10.5,13.1,265.1,NA,NA,NA,NA,389.3,NA,0,0,164,164,NA,0,3.5,0.3,2.4,6.3,18.8,27.9,0,7,53.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,220,220,15.3,45,2.8,0,0,0,0,0.04,0,0,NA,"April",38.08472222,-121.7380556,395.5,2222.5,2276.2,2282.4,1886.9,0.04,2276.24,2282.44,1886.94
2001,2001-04-17,"NZD06",4,1,20010401,1,"9:40","D6",10,"Far West",NA,14114,21853,14.4,42,1.9,1372,6.809626179,0,11064.6,0,0,0,48.9,89.9,0,0,11203.4,0,2.4,NA,NA,3.7,0,NA,0,6.1,18.4,NA,0,247.8,0,0,NA,NA,NA,NA,247.8,NA,0,0,0,0,NA,0,1.8,0,0,1.8,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,14114,21853,14.4,42,1.9,0.04,0,0.06,0,0.75,1.36,0,NA,"April",38.04444444,-122.1166667,249.6,299.1,299.1,300.9,51.3,0.75,299.85,301.65,52.05
2001,2001-04-18,"NZ054",4,1,20010401,1,"9:20","D10",10,"West",NA,5279,9029,15.8,21,1.9,1291,6.407600143,15.6,122.2,0,71.8,35.1,0,0,20,0,264.8,39.3,72.4,NA,NA,0,0,NA,0,111.7,23.4,NA,76,35.1,0,265,NA,NA,NA,NA,376.1,NA,0,0,9.8,9.8,NA,0,10.5,0,4.1,14.6,3.5,0,0,0,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,5279,9029,15.8,21,1.9,0,0,0,0,0.38,0.05,0,NA,"April",38.04583333,-121.9063889,390.7,614.7,618.2,632.8,242.1,0.38,618.58,633.18,242.48
2001,2001-04-18,"NZ074",4,1,20010401,1,"12:45","D12",10,"West",NA,725,797,16.1,30,3.9,1291,6.407600143,0,0,0,47.9,0,0,0,32,0,79.8,52.4,5,NA,NA,0,0,NA,10.5,67.9,12.5,NA,153.1,4.7,0,452.2,NA,NA,NA,NA,610,NA,0,0,15.7,15.7,NA,0.3,7.2,0.3,4.8,12.6,7.5,0,0,0,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,725,797,16.1,30,3.9,0,0,0,0,0.08,0,0,NA,"April",38.02222222,-121.8036111,622.6,747.3,754.8,767.4,144.8,0.08,754.88,767.48,144.88
2001,2001-05-15,"NZ086",5,1,20010501,1,"10:50","D26",10,"South",NA,292,292,20.2,60,6.5,1594,7.677078095,0,0,104.2,719.3,0,624.1,0,800.2,0,2247.9,175.1,0,NA,NA,0,0,NA,87.5,262.6,0,NA,1278.1,0,1728.7,283.1,NA,NA,NA,NA,3289.9,NA,0,0,525.2,525.2,NA,0,0,36.5,0,36.5,171.9,3959.8,26.1,156.3,4314.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,292,292,20.2,60,6.5,0,0,0,0,0.02,0,0.15,NA,"May",38.07777778,-121.5702778,3326.4,5608.6,9922.7,9959.2,6632.8,0.17,9922.87,9959.37,6632.97
2001,2001-05-15,"NZ092",5,1,20010501,1,"13:30","P8",10,"South",NA,346,340,20.9,50,20.7,1418,6.82942079,0,0,234.3,0,0,0,0,0,0,234.3,1771.2,0,NA,NA,0,0,NA,0,1771.2,0,NA,0,0,146.7,0,NA,NA,NA,NA,146.7,NA,0,0,1476,1476,NA,0,17.6,0,0,17.6,1054.3,7965.5,0,1405.7,10425.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,346,340,20.9,50,20.7,0,0,0,0,0,0,0,NA,"May",37.97833333,-121.3819444,164.3,1917.9,12343.4,12361,12196.7,0,12343.4,12361,12196.7
2001,2001-05-15,"NZD16",5,1,20010501,1,"10:00","D16",10,"South",NA,303,304,19.6,47,7.5,1281,6.169596637,0,0,0,248.6,0,517.8,0,2434.1,0,3200.5,163.4,0,NA,NA,0,0,NA,0,163.4,0,NA,561.3,0,771.1,645.8,NA,NA,NA,NA,1978.2,NA,0,0,190.6,190.6,NA,1.6,4.9,40.5,3.4,50.4,301.5,2917.5,0,48.6,3267.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,303,304,19.6,47,7.5,0,0,0,0,0.58,0,0.33,NA,"May",38.09722222,-121.6666667,2028.6,5342.1,8609.7,8660.1,6631.5,0.91,8610.61,8661.01,6632.41
2001,2001-05-15,"NZD28",5,1,20010501,1,"14:57","D28A",10,"South",NA,334,335,21.6,42,5.8,1626,7.831197605,0,0,0,666,0,917.8,0,1002.4,0,2586.2,42.9,0,NA,NA,0,0,NA,0,42.9,0,NA,534.4,0,751.4,46.3,NA,NA,NA,NA,1332,NA,0,0,128.7,128.7,NA,0,2.6,14,0.9,17.5,15.3,1736.6,0,89.4,1841.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,334,335,21.6,42,5.8,0,0,0,0,0,0,0.16,NA,"May",37.98277778,-121.5772222,1349.6,3961.2,5802.5,5820,4470.4,0.16,5802.66,5820.16,4470.56
2001,2001-05-15,"NZM10",5,1,20010501,1,"12:00","MD10A",10,"South",NA,416,418,21.4,59,7.2,1304,6.280370035,0,0,0,5666.7,0,1356.4,0,434.8,0,7457.8,1284,0,NA,NA,0,0,NA,214,1498,0,NA,14245.3,95.5,5262.9,115.3,NA,NA,NA,NA,19719.1,NA,0,0,3959,3959,NA,0,19.1,172,0,191.1,1337.5,5859.5,63.7,382.1,7642.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,416,418,21.4,59,7.2,0,0,0,0,0,0,0,NA,"May",38.04361111,-121.4263889,19910.1,28460.9,36103.7,36294.8,16384.7,0,36103.7,36294.8,16384.7
2001,2001-05-16,"NZ028",5,1,20010501,1,"8:44","D7",10,"West",NA,10745,10774,18.6,39,1.3,1142,5.500140016,0,149.2,0,0,0,12.1,0,434.4,72.2,667.9,15.3,1.2,NA,NA,0,0,NA,15.3,31.8,0,NA,13.1,27.3,17.1,115.2,NA,NA,NA,NA,172.7,NA,0,0,30.5,30.5,NA,0.5,1.8,0,0.3,2.6,2.7,54.5,0,0,57.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,10745,10774,18.6,39,1.3,0,0,0,0,0,0,0,NA,"May",38.11722222,-122.0472222,175.3,635.7,692.9,695.5,520.2,0,692.9,695.5,520.2
2001,2001-05-16,"NZ032",5,1,20010501,1,"10:13","NZ032",10,"West",NA,4570,6954,19.7,34,1.3,1604,7.725240442,0,0,0,99.3,0,8.6,0,651.7,0,759.6,10.9,16.4,NA,NA,0,0,NA,0,27.2,3.2,NA,168.1,4.9,68.9,457.1,NA,NA,NA,NA,699,NA,0,0,168.5,168.5,NA,0,1.3,0,1.4,2.7,0,12.9,0,0,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,4570,6954,19.7,34,1.3,0,0,0,0,0.21,0.07,0.03,NA,"May",38.17027778,-122.0208333,701.7,1485.9,1498.8,1501.5,799.8,0.24,1499.04,1501.74,800.04
2001,2001-05-16,"NZS42",5,1,20010501,1,"9:33","NZS42",10,"West",NA,3715,4420,19.6,26,2,985,4.743991169,0,0,0,1115.6,0,1809.6,0,6097.2,0,9022.5,531.2,23.1,NA,NA,0,0,NA,0,554.3,0,NA,410.6,47.4,197.9,429.5,NA,NA,NA,NA,1085.5,NA,0,0,478.1,478.1,NA,0,0,1.6,0,1.6,9.5,0,0,15.8,25.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,3715,4420,19.6,26,2,0,0,0,0,4.99,1.54,2.54,NA,"May",38.18055556,-122.0472222,1087,10662.1,10687.4,10689,9602,7.53,10694.93,10696.53,9609.53
2001,2001-05-17,"NZ048",5,1,20010501,1,"11:00","D8",10,"West",NA,7750,15505,19.6,30,1.2,1619,7.797483962,0,2583.1,0,59,0,0,47.1,98.5,305.8,3093.5,0,39.7,NA,NA,0,0,NA,0,39.7,28.9,NA,41.6,86.6,12,156.8,NA,NA,NA,NA,297,NA,0,0,32.3,32.3,NA,0,54.8,0,1.3,56.2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,7750,15505,19.6,30,1.2,0,0,0,0,2.52,1.04,0,NA,"May",38.06,-121.9958333,353.1,494.2,494.2,550.3,197.2,2.52,496.72,552.82,199.72
2001,2001-05-17,"NZ060",5,1,20010501,1,"13:21","D4",10,"West",NA,2863,2871,19.6,34,5.8,1929,9.290516716,0,0,0,297.2,0,171.9,0,1983.8,0,2452.9,27.1,45.1,NA,NA,0,0,NA,0,72.2,0,NA,151.4,0,171.8,804.1,NA,NA,NA,NA,1127.3,NA,0,0,0,0,NA,0,5.7,0.8,3.4,9.8,0,32.3,0,0,32.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,2863,2871,19.6,34,5.8,0,0,0,0,5.1,0,0,NA,"May",38.06444444,-121.8288889,1137.2,3652.4,3684.7,3694.6,2557.4,5.1,3689.8,3699.7,2562.5
2001,2001-05-17,"NZ064",5,1,20010501,1,"13:05","D22",10,"North",NA,313,373,19.7,28,6.5,1953,9.406106349,0,0,0,782.8,0,3339.5,0,7039.3,0,11161.6,1857.5,8.5,NA,NA,0,0,NA,214.3,2080.3,21.3,NA,122.7,0,1517.4,385.1,NA,NA,NA,NA,2025.2,NA,0,0,214.3,214.3,NA,0,6.4,0,0,6.4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,313,373,19.7,28,6.5,0,0,0,0,9.71,0,6.83,NA,"May",38.08472222,-121.7380556,2031.6,15052.8,15052.8,15059.2,13027.6,16.54,15069.34,15075.74,13044.14
2001,2001-05-17,"NZD06",5,1,20010501,1,"10:31","D6",10,"Far West",NA,21390,27016,18.3,70,3,1800,8.669222441,0,8123.3,0,0,0,0,0,78.7,1100.1,9302.1,0,0,NA,NA,0,0,NA,0,0,23.1,NA,0,830.5,115.5,41.8,NA,NA,NA,NA,987.8,NA,0,0,0,0,NA,0,9.2,0,1.6,10.8,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,21390,27016,18.3,70,3,0,0,0.03,0,0.04,0.4,0,NA,"May",38.04444444,-122.1166667,998.6,1066.5,1066.5,1077.3,78.7,0.04,1066.54,1077.34,78.74
2001,2001-05-18,"NZ054",5,1,20010501,1,"12:53","D10",10,"West",NA,6069,9462,20.1,36,2.6,1854,8.929299115,0,0,0,154.6,0,29.8,0,458.7,0,643.1,18.8,18.6,NA,NA,1.1,0,NA,0,38.6,0,NA,193.9,0,42.1,253.5,NA,NA,NA,NA,489.5,NA,0,0,28.2,28.2,NA,0,23,0.6,0.4,23.9,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,6069,9462,20.1,36,2.6,0,0,0,0,1,0.11,0,NA,"May",38.04583333,-121.9063889,513.5,1170,1170,1194,680.5,1,1171,1195,681.5
2001,2001-05-18,"NZ074",5,1,20010501,1,"13:34","D12",10,"West",NA,1043,1197,20.6,24,10.8,2090,10.0659305,0,0,0,228.6,0,211.6,0,1814,0,2254.2,0,4.6,NA,NA,0,0,NA,0,4.6,0,NA,50.2,7.5,335.8,440.8,NA,NA,NA,NA,834.2,NA,0,0,33.4,33.4,NA,0,0,16.4,2.1,18.5,8.9,59.6,0,0,68.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,1043,1197,20.6,24,10.8,0,0,0,0,1.59,0,0,NA,"May",38.02222222,-121.8036111,852.8,3093.1,3161.6,3180.1,2327.3,1.59,3163.19,3181.69,2328.89
2001,2001-06-12,"NZ086",6,1,20010601,1,"9:42","D26",10,"South",NA,231,234,21.4,53,5.4,1600,7.705975503,0,0,0,0,0,4249,0,465,0,4714,0,0,NA,NA,0,0,NA,65.4,65.4,0,NA,0,0,2193.4,35.3,NA,NA,NA,NA,2228.6,NA,0,0,98.1,98.1,NA,0,7.8,74,0,81.8,0,0,77.9,0,77.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,231,234,21.4,53,5.4,0,0,0,0,0,0,0,NA,"June",38.07777778,-121.5702778,2310.5,6942.7,7020.6,7102.4,4791.9,0,7020.6,7102.4,4791.9
2001,2001-06-12,"NZ092",6,1,20010601,1,"12:30","P8",10,"South",NA,672,677,23.9,78,2.8,1715,8.259842493,0,0,0,0,0,2449.3,0,0,0,2449.3,162.7,6.4,NA,NA,0,0,NA,0,169.2,0,NA,0,0,4304.8,0,NA,NA,NA,NA,4304.8,NA,0,0,244.1,244.1,NA,0,4.8,0,0,4.8,2760.3,4067.9,1113.8,3147.8,11089.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,672,677,23.9,78,2.8,0,0,0,0,0.01,0,0.01,NA,"June",37.97833333,-121.3819444,4309.6,6923.2,18013,18017.8,13708.2,0.02,18013.02,18017.82,13708.22
